run_number,prompt_num,clean,corrupted,restored_token,restored
27,287,"(' French', 0.10224022716283798)","(' a', 0.00013549905270338058)",4,"[(' a', 4.257151886122301e-05), (' a', 0.00010061202192446217), (' a', 0.00013564713299274445), (' a', 0.00011055569484597072), (' a', 2.1431940695038065e-05), (' a', 6.886310438858345e-05), (' a', 9.192811558023095e-05), (' a', 7.048588304314762e-05), (' a', 0.00016284154844470322), (' a', 5.147683259565383e-05), (' a', 0.00024215537996497005), (' a', 5.975681051495485e-05), (' a', 0.00017925816064234823), (' a', 0.00020629640494007617), (' a', 0.0007324123871512711), (' a', 0.00016450401744805276), (' a', 4.9618814955465496e-05), (' a', 0.0001480088831158355), (' a', 0.00045749073615297675), (' a', 5.5140153563115746e-05), (' a', 0.0001895861787488684), (' a', 3.7550998968072236e-05), (' a', 0.0002543770242482424), (' a', 0.0003032014355994761)]"
28,302,"(' psychology', 0.1501871794462204)","(' the', 0.006002361420542002)",0,"[(' social', 0.00594159122556448), (' computer', 0.006804157048463821), (' finance', 0.011993247084319592), (' the', 0.008395921438932419), (' the', 0.00015861666179262102), (' the', 0.001832697307690978), (' digital', 0.0012899214634671807), (' the', 0.013769799843430519), (' the', 0.00462457537651062), (' ""', 0.0028712975326925516), (' the', 0.0022826017811894417), (' the', 0.009052667766809464), (' the', 0.0031828118953853846), (' the', 0.00016543308447580785), (' the', 0.009482740424573421), (' the', 0.0007126687560230494), (' the', 0.0038632347714155912), (' the', 0.00654645636677742), (' ""', 0.004945623688399792), (' the', 0.008077437989413738), (' real', 0.0013174469349905849), (' ""', 0.003519987454637885), (' the', 0.006685730069875717), (' the', 0.004470618907362223)]"
28,302,"(' psychology', 0.1501871794462204)","(' the', 0.006002361420542002)",1,"[(' human', 0.00806109607219696), (' social', 0.012123373337090015), (' the', 0.001170689007267356), (' medicine', 0.01731693372130394), (' the', 0.007485594600439072), (' the', 0.001888843602500856), (' human', 0.0036258979234844446), (' ""', 0.010207854211330414), (' the', 0.010040497407317162), (' ""', 0.004239489324390888), (' the', 0.007805422879755497), (' social', 0.021443486213684082), (' finance', 0.006414673291146755), (' the', 0.003799024038016796), (' computer', 0.0008005533600226045), (' finance', 0.005686143413186073), (' the', 0.003759506158530712), (' the', 0.004043972119688988), (' the', 0.002987304935231805), (' the', 0.003189769806340337), (' the', 0.004075431730598211), (' the', 7.87998505984433e-05), (' the', 0.006280303932726383), (' the', 0.005710966885089874)]"
28,302,"(' psychology', 0.1501871794462204)","(' the', 0.006002361420542002)",2,"[(' the', 0.0012139006284996867), (' the', 0.009975885972380638), (' the', 0.006177987903356552), (' the', 0.010204188525676727), (' the', 0.007002354133874178), (' ""', 0.013530222699046135), (' the', 0.0013612386537715793), (' the', 0.009339152835309505), (' the', 0.001451800111681223), (' the', 0.0074125975370407104), (' the', 0.004247356206178665), (' the', 0.004866989329457283), (' the', 0.008564252406358719), (' the', 0.006525577045977116), (' the', 0.0036963194143027067), (' social', 0.010264514945447445), (' the', 2.3782738480804255e-06), (' social', 0.009877325035631657), (' social', 0.011178277432918549), (' the', 0.00016002605843823403), (' the', 0.002707621082663536), (' the', 0.007454225327819586), (' the', 0.0054422966204583645), (' the', 9.30026508285664e-05)]"
28,302,"(' psychology', 0.1501871794462204)","(' the', 0.006002361420542002)",3,"[(' the', 0.0030546009074896574), (' the', 0.0032898213248699903), (' ""', 0.01787310652434826), (' social', 0.009131061844527721), (' social', 0.06961923092603683), (' social', 0.03722822666168213), (' social', 0.08903342485427856), (' psychology', 0.3482382595539093), (' social', 0.08986558020114899), (' psychology', 0.20263554155826569), (' social', 0.1067272275686264), (' psychology', 0.13741548359394073), (' social', 0.12682031095027924), (' social', 0.08780435472726822), (' social', 0.09329551458358765), (' social', 0.03228088468313217), (' psychology', 0.11116307973861694), (' the', 0.005063959863036871), (' social', 0.015116420574486256), (' ""', 0.017410242930054665), (' the', 0.01089001726359129), (' the', 0.0003231395094189793), (' social', 0.008815493434667587), (' medicine', 0.011356480419635773)]"
29,312,"(' Buddhism', 0.18407467007637024)","(' the', 0.005707087926566601)",1,"[(' Buddhism', 0.15897038578987122), (' the', 0.13116122782230377), (' the', 0.15448208153247833), (' the', 0.06360869109630585), (' the', 0.04539472609758377), (' the', 0.013062016107141972), (' the', 0.014354228973388672), (' the', 0.007752923760563135), (' the', 0.03913043439388275), (' the', 0.014369106851518154), (' the', 0.021199697628617287), (' the', 0.04101227968931198), (' the', 0.005483059212565422), (' the', 0.005244495812803507), (' the', 0.002262330614030361), (' the', 0.01559816300868988), (' the', 0.018784593790769577), (' the', 0.0007268852787092328), (' the', 0.002729061059653759), (' the', 0.0011677304282784462), (' the', 0.00205979379825294), (' the', 0.009692329913377762), (' the', 0.024512436240911484), (' the', 0.040817875415086746)]"
30,334,"(' Dublin', 0.11396637558937073)","(' the', 0.0021138270385563374)",1,"[(' the', 0.03448420390486717), (' the', 0.08318828791379929), (' the', 0.09942352026700974), (' the', 0.12713170051574707), (' the', 0.02701195515692234), (' the', 0.07173828780651093), (' the', 0.08190559595823288), (' the', 0.044337768107652664), (' the', 0.020945293828845024), (' the', 0.011171518824994564), (' the', 0.053037162870168686), (' the', 0.02148565463721752), (' the', 0.003656736109405756), (' the', 0.005874598398804665), (' the', 0.03142015263438225), (' the', 0.01573924347758293), (' the', 0.023083070293068886), (' the', 0.0055837673135101795), (' the', 0.00037634343607351184), (' the', 0.0010355296544730663), (' the', 0.0044061592780053616), (' the', 0.008911726996302605), (' the', 0.000663294515106827), (' the', 0.0015589511021971703)]"
30,334,"(' Dublin', 0.11396637558937073)","(' the', 0.0021138270385563374)",2,"[(' the', 0.013646654784679413), (' the', 0.0947786197066307), (' the', 0.01835806854069233), (' the', 0.022759512066841125), (' the', 0.019304625689983368), (' the', 0.0435795858502388), (' the', 0.04249874874949455), (' the', 0.033378828316926956), (' the', 0.04557283967733383), (' the', 0.02945721335709095), (' the', 0.0351119339466095), (' the', 0.009657436981797218), (' the', 0.007451762445271015), (' the', 0.042016856372356415), (' the', 0.001265255850739777), (' the', 0.02874036133289337), (' the', 0.0011715278960764408), (' the', 0.008116031996905804), (' the', 0.0010699706617742777), (' the', 0.0018791933543980122), (' the', 0.020534466952085495), (' the', 0.0020910892635583878), (' the', 0.0014571866486221552), (' the', 0.003480257000774145)]"
31,345,"(' French', 0.20084910094738007)","(' the', 0.00010096465848619118)",2,"[(' the', 0.002498759189620614), (' a', 0.0002458985836710781), (' the', 0.0007450762204825878), (' a', 0.0014133094809949398), (' the', 0.0020760574843734503), (' the', 0.0013946779072284698), (' a', 0.000748721940908581), (' the', 0.0010237123351544142), (' a', 0.0006296556675806642), (' a', 0.003389607882127166), (' a', 0.0011617351556196809), (' a', 0.000745829485822469), (' a', 0.0010803056648001075), (' a', 0.0011137418914586306), (' the', 0.0006641221698373556), (' a', 0.0004416249576024711), (' a', 0.0009223482338711619), (' the', 0.0011755796149373055), (' a', 0.0004816011351067573), (' a', 0.0011853744508698583), (' a', 0.001191604882478714), (' a', 0.00016114565369207412), (' a', 0.005087158642709255), (' a', 0.00013019770267419517)]"
31,345,"(' French', 0.20084910094738007)","(' the', 0.00010096465848619118)",3,"[(' a', 0.00043033965630456805), (' the', 0.003137419233098626), (' a', 0.07985611259937286), (' the', 0.00696996133774519), (' the', 0.014317071065306664), (' of', 0.0033654593862593174), (' a', 0.00014216297131497413), (' a', 0.0031585826072841883), (' a', 0.003983171656727791), (' a', 0.0011082690907642245), (' a', 0.006719802971929312), (' a', 0.0036349918227642775), (' a', 0.0033247668761759996), (' a', 0.0018376443767920136), (' a', 0.0013217899249866605), (' a', 0.0004514596366789192), (' a', 0.0003685925039462745), (' a', 0.001334654982201755), (' the', 0.0016688414616510272), (' a', 0.0003744240675587207), (' a', 6.437221600208431e-05), (' a', 0.0006565431249327958), (' used', 2.1557776562985964e-05), (' a', 0.000504514086060226)]"
32,347,"(' French', 0.4138987362384796)","(' that', 0.0005622783210128546)",1,"[(' a', 0.0010008758399635553), (' a', 0.0017439580988138914), (' a', 0.002227843040600419), (' a', 0.002162064891308546), (' the', 0.000546978903003037), (' a', 0.0006820980925112963), (' a', 0.0031830291263759136), (' a', 0.000891402130946517), (' a', 0.0008944124565459788), (' a', 0.00029870981234125793), (' a', 0.0006807030877098441), (' a', 0.0002841608948074281), (' a', 0.0010884334333240986), (' a', 0.0006937089492566884), (' a', 0.00041082329698838294), (' a', 0.0008303897338919342), (' a', 0.0017501896945759654), (' a', 0.00014088831085246056), (' a', 0.0006342270062305033), (' a', 0.001292216475121677), (' a', 0.0002477872185409069), (' a', 0.00018858478870242834), (' a', 0.0016569591825827956), (' that', 0.0004893707227893174)]"
32,347,"(' French', 0.4138987362384796)","(' that', 0.0005622783210128546)",2,"[(' a', 0.0005082975258119404), (' a', 0.0007961983792483807), (' the', 0.025989767163991928), (' French', 0.12279468774795532), (' French', 0.18827520310878754), (' French', 0.23356662690639496), (' French', 0.25290676951408386), (' the', 0.13728918135166168), (' the', 0.11698538064956665), (' the', 0.03428212180733681), (' the', 0.041342008858919144), (' a', 0.0024705149699002504), (' a', 0.024586543440818787), (' a', 0.005338307935744524), (' a', 0.00498054176568985), (' a', 0.011029833927750587), (' a', 0.0008545095915906131), (' a', 0.0004291784134693444), (' the', 0.0005084882723167539), (' a', 0.00030661074561066926), (' a', 0.0003834089729934931), (' a', 0.0002816063060890883), (' a', 0.0002420212113065645), (' a', 0.0009759726817719638)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",0,"[(' the', 0.008160713128745556), (' the', 0.002544654766097665), (' the', 0.0026842867955565453), (' the', 0.006840737070888281), (' the', 0.0016187975415959954), (' the', 0.003707693424075842), (' the', 0.0009650407591834664), (' the', 0.0013432139530777931), (' the', 0.0002238856250187382), (' the', 0.0001046819452312775), (' the', 0.00011761554196709767), (' the', 0.002871868899092078), (' the', 7.990407902980223e-05), (' the', 9.312735346611589e-05), (' the', 0.00135416176635772), (' the', 0.005509517155587673), (' the', 0.001541867502965033), (' the', 0.002584627131000161), (' premie', 9.773368947207928e-05), (' the', 0.0012789227766916156), (' the', 0.00032109793392010033), (' the', 0.006073531229048967), (' the', 0.0007549535948783159), (' the', 0.0006068149232305586)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",1,"[(' the', 0.000902215950191021), (' the', 0.0018996231956407428), (' the', 0.00010019030014518648), (' the', 0.002342487219721079), (' the', 0.00021244000527076423), (' the', 0.005644672550261021), (' the', 0.00020785116066690534), (' the', 0.0006262710667215288), (' the', 0.008189798332750797), (' the', 0.0003627171099651605), (' the', 0.0033372414764016867), (' the', 0.0001713562523946166), (' the', 0.0016060711350291967), (' the', 0.00663556344807148), (' the', 1.7484151612734422e-05), (' the', 3.6185228964313865e-05), (' the', 0.004699129145592451), (' the', 0.0017938860692083836), (' the', 0.0067424108274281025), (' the', 0.0011766846291720867), (' the', 0.008442421443760395), (' the', 0.0001664617157075554), (' the', 0.0007112720049917698), (' the', 0.0023816549219191074)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",2,"[(' the', 0.00018222600920125842), (' October', 0.0045440481044352055), (' the', 0.001640707952901721), (' the', 0.0008761666249483824), (' the', 0.0009787026792764664), (' the', 0.002014721278101206), (' the', 0.00042744522215798497), (' the', 0.0017141406424343586), (' the', 0.0018418129766359925), (' the', 0.00019373410032130778), (' the', 5.043889905209653e-05), (' the', 0.008562288247048855), (' October', 0.003968545701354742), (' the', 0.0002605787885840982), (' the', 0.003622452262789011), (' the', 0.008498834446072578), (' the', 0.0011118887923657894), (' the', 0.001894779154099524), (' the', 0.0012430701171979308), (' the', 0.0011817491613328457), (' the', 0.0007063732482492924), (' the', 0.0014674767153337598), (' the', 7.218269456643611e-05), (' the', 0.00013581076927948743)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",3,"[(' the', 0.0023671151138842106), (' the', 0.0022446135990321636), (' the', 0.0010397607693448663), (' the', 0.0040976800955832005), (' the', 0.009817437268793583), (' the', 0.0010669048642739654), (' the', 0.0011271474650129676), (' the', 0.012748162262141705), (' the', 4.343464024714194e-05), (' the', 8.861251262715086e-05), (' the', 0.011795436963438988), (' the', 0.001407323987223208), (' the', 0.001143614761531353), (' September', 0.028216518461704254), (' the', 0.001921035465784371), (' the', 0.0014844691613689065), (' the', 0.00022553489543497562), (' the', 0.0008701850310899317), (' the', 0.0077005052007734776), (' the', 0.007561264559626579), (' the', 0.0013075763126835227), (' the', 0.0010329567594453692), (' the', 0.0012226528488099575), (' the', 0.00465728435665369)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",4,"[(' the', 0.0022497796453535557), (' the', 0.0038585145957767963), (' the', 0.0004139954980928451), (' the', 0.001016845810227096), (' the', 0.0002141685545211658), (' the', 0.0013162923278287053), (' the', 0.0011130805360153317), (' the', 0.004435395356267691), (' the', 0.000308188988128677), (' the', 0.001742034568451345), (' the', 0.0015791697660461068), (' the', 0.0004725395410787314), (' the', 0.0002361342340009287), (' the', 0.00024848300381563604), (' the', 1.339240770903416e-05), (' the', 0.0032816773746162653), (' the', 0.0006353825447149575), (' the', 0.0004647725145332515), (' the', 0.003989481832832098), (' the', 0.0017166530014947057), (' the', 0.0001575373753439635), (' the', 0.0002768501581158489), (' the', 0.0063888076692819595), (' the', 0.0027522447053343058)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",5,"[(' the', 0.00262267398647964), (' the', 0.004758910275995731), (' the', 0.001724097179248929), (' the', 0.004183690529316664), (' the', 0.0014978515682742), (' the', 0.003790632588788867), (' the', 0.004374484531581402), (' the', 0.0027229883708059788), (' on', 1.1666802492982242e-05), (' the', 0.0060041239485144615), (' the', 0.004250426311045885), (' the', 0.0005067122983746231), (' the', 0.0034103936050087214), (' the', 0.0019924440421164036), (' the', 0.0002970953064505011), (' the', 0.0008079383405856788), (' the', 0.00044610167969949543), (' the', 0.0020487881265580654), (' the', 0.0023585099261254072), (' the', 0.0009389261831529438), (' the', 0.0032879000063985586), (' the', 0.001889113220386207), (' the', 0.0022091593127697706), (' the', 0.0003948249504901469)]"
33,352,"(' CBS', 0.07797195017337799)","(' the', 0.0022901545744389296)",6,"[(' the', 0.006734960712492466), (' the', 0.0035340546164661646), (' the', 0.0004506259283516556), (' the', 0.0014856737107038498), (' the', 0.004882197827100754), (' the', 6.419652345357463e-05), (' the', 0.0017858068458735943), (' the', 0.000367294269381091), (' the', 0.0006789563340134919), (' the', 0.002008404117077589), (' the', 0.0007776968413963914), (' the', 0.0005929017788730562), (' the', 0.0018868339248001575), (' the', 0.003558725817129016), (' the', 0.0018975059501826763), (' the', 0.002837331732735038), (' the', 1.2063426765962504e-05), (' the', 0.00026158473338000476), (' the', 0.0007900400087237358), (' the', 0.0017103675054386258), (' the', 0.00020000671793241054), (' the', 0.0005442170077003539), (' the', 0.0016635861247777939), (' the', 0.004966255277395248)]"
